Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-30 09:30:00-05:00,212.9600067138672,212.97999572753906,212.75,212.9600067138672,46489,0,0
2020-12-30 09:31:00-05:00,212.92190551757812,213.0,212.82000732421875,212.9499969482422,2214,0,0
2020-12-30 09:32:00-05:00,213.0,213.01499938964844,212.92799377441406,213.01499938964844,1877,0,0
2020-12-30 09:33:00-05:00,213.13999938964844,213.36000061035156,213.08999633789062,213.22999572753906,3970,0,0
2020-12-30 09:34:00-05:00,213.2344970703125,213.2344970703125,213.09140014648438,213.11000061035156,3604,0,0
2020-12-30 09:35:00-05:00,213.26499938964844,213.26499938964844,213.19000244140625,213.19000244140625,1305,0,0
2020-12-30 09:36:00-05:00,213.08599853515625,213.08599853515625,212.99000549316406,213.07000732421875,1939,0,0
2020-12-30 09:37:00-05:00,212.9600067138672,212.9600067138672,212.89210510253906,212.89210510253906,388,0,0
2020-12-30 09:38:00-05:00,212.86000061035156,213.00999450683594,212.85000610351562,213.00999450683594,3815,0,0
2020-12-30 09:39:00-05:00,212.93589782714844,213.17999267578125,212.93589782714844,213.10000610351562,3379,0,0
2020-12-30 09:40:00-05:00,213.2100067138672,213.2100067138672,213.08999633789062,213.1199951171875,6067,0,0
2020-12-30 09:41:00-05:00,213.1300048828125,213.23989868164062,213.02000427246094,213.02000427246094,4157,0,0
2020-12-30 09:42:00-05:00,213.0435028076172,213.0435028076172,212.77999877929688,212.91000366210938,2777,0,0
2020-12-30 09:43:00-05:00,212.97000122070312,213.00999450683594,212.86000061035156,212.8699951171875,1987,0,0
2020-12-30 09:44:00-05:00,212.9375,212.97999572753906,212.85000610351562,212.8699951171875,3107,0,0
2020-12-30 09:45:00-05:00,212.92999267578125,212.92999267578125,212.88999938964844,212.88999938964844,1068,0,0
2020-12-30 09:46:00-05:00,212.91000366210938,212.9506072998047,212.8000030517578,212.9199981689453,4610,0,0
2020-12-30 09:47:00-05:00,212.89500427246094,212.91000366210938,212.77999877929688,212.77999877929688,3633,0,0
2020-12-30 09:48:00-05:00,212.82000732421875,212.8300018310547,212.63999938964844,212.63999938964844,6104,0,0
2020-12-30 09:49:00-05:00,212.66000366210938,212.70799255371094,212.64999389648438,212.70799255371094,2170,0,0
2020-12-30 09:50:00-05:00,212.76499938964844,212.79299926757812,212.63999938964844,212.63999938964844,5134,0,0
2020-12-30 09:51:00-05:00,212.5800018310547,212.69000244140625,212.5800018310547,212.67999267578125,3165,0,0
2020-12-30 09:52:00-05:00,212.63999938964844,212.6999969482422,212.52000427246094,212.52999877929688,3255,0,0
2020-12-30 09:53:00-05:00,212.55999755859375,212.55999755859375,212.2899932861328,212.30850219726562,8461,0,0
2020-12-30 09:54:00-05:00,212.3699951171875,212.5399932861328,212.3699951171875,212.45159912109375,4257,0,0
2020-12-30 09:55:00-05:00,212.4199981689453,212.4199981689453,212.3300018310547,212.36000061035156,1920,0,0
2020-12-30 09:56:00-05:00,212.3300018310547,212.36199951171875,212.30999755859375,212.36199951171875,2889,0,0
2020-12-30 09:57:00-05:00,212.41000366210938,212.52999877929688,212.41000366210938,212.44500732421875,2935,0,0
2020-12-30 09:58:00-05:00,212.53219604492188,212.61500549316406,212.50999450683594,212.61500549316406,1567,0,0
2020-12-30 09:59:00-05:00,212.6199951171875,212.72000122070312,212.6199951171875,212.72000122070312,6083,0,0
2020-12-30 10:00:00-05:00,212.63150024414062,212.6573944091797,212.57000732421875,212.6468963623047,3614,0,0
2020-12-30 10:01:00-05:00,212.8000030517578,212.8000030517578,212.74000549316406,212.77999877929688,1806,0,0
2020-12-30 10:02:00-05:00,212.76400756835938,212.93699645996094,212.76400756835938,212.93699645996094,4809,0,0
2020-12-30 10:03:00-05:00,212.95840454101562,213.05999755859375,212.95840454101562,212.99000549316406,5238,0,0
2020-12-30 10:04:00-05:00,212.99929809570312,212.99929809570312,212.89999389648438,212.89999389648438,3168,0,0
2020-12-30 10:05:00-05:00,212.9499969482422,212.9499969482422,212.8000030517578,212.8350067138672,5686,0,0
2020-12-30 10:06:00-05:00,212.82000732421875,212.82000732421875,212.77000427246094,212.77000427246094,2926,0,0
2020-12-30 10:07:00-05:00,212.7899932861328,212.7899932861328,212.75,212.75999450683594,724,0,0
2020-12-30 10:08:00-05:00,212.80499267578125,212.80499267578125,212.65719604492188,212.65719604492188,2895,0,0
2020-12-30 10:09:00-05:00,212.6999969482422,212.72999572753906,212.58999633789062,212.60000610351562,4606,0,0
2020-12-30 10:10:00-05:00,212.60000610351562,212.60000610351562,212.5,212.50999450683594,2569,0,0
2020-12-30 10:11:00-05:00,212.41000366210938,212.52499389648438,212.35000610351562,212.5,2362,0,0
2020-12-30 10:12:00-05:00,212.5800018310547,212.72999572753906,212.55999755859375,212.63999938964844,3344,0,0
2020-12-30 10:13:00-05:00,212.63999938964844,212.66000366210938,212.58999633789062,212.66000366210938,2115,0,0
2020-12-30 10:14:00-05:00,212.68569946289062,212.68569946289062,212.57000732421875,212.57000732421875,1461,0,0
2020-12-30 10:15:00-05:00,212.63999938964844,212.69000244140625,212.63999938964844,212.69000244140625,1525,0,0
2020-12-30 10:16:00-05:00,212.69000244140625,212.75,212.64100646972656,212.64100646972656,3196,0,0
2020-12-30 10:17:00-05:00,212.64999389648438,212.64999389648438,212.5399932861328,212.58399963378906,2379,0,0
2020-12-30 10:18:00-05:00,212.55999755859375,212.5800018310547,212.4499969482422,212.4499969482422,4978,0,0
2020-12-30 10:19:00-05:00,212.49000549316406,212.52999877929688,212.4600067138672,212.4853973388672,3975,0,0
2020-12-30 10:20:00-05:00,212.4499969482422,212.50999450683594,212.38999938964844,212.38999938964844,1839,0,0
2020-12-30 10:21:00-05:00,212.4398956298828,212.44619750976562,212.36000061035156,212.3800048828125,3459,0,0
2020-12-30 10:22:00-05:00,212.375,212.4199981689453,212.375,212.38999938964844,2926,0,0
2020-12-30 10:23:00-05:00,212.40499877929688,212.41859436035156,212.35000610351562,212.41859436035156,1413,0,0
2020-12-30 10:24:00-05:00,212.4499969482422,212.49000549316406,212.4499969482422,212.47999572753906,2179,0,0
2020-12-30 10:25:00-05:00,212.4199981689453,212.50999450683594,212.4199981689453,212.48190307617188,2085,0,0
2020-12-30 10:26:00-05:00,212.4600067138672,212.4600067138672,212.33999633789062,212.41000366210938,5407,0,0
2020-12-30 10:27:00-05:00,212.4600067138672,212.4600067138672,212.38999938964844,212.44000244140625,1607,0,0
2020-12-30 10:28:00-05:00,212.4300994873047,212.47999572753906,212.3000030517578,212.42999267578125,5768,0,0
2020-12-30 10:29:00-05:00,212.3780059814453,212.4199981689453,212.3780059814453,212.3800048828125,3789,0,0
2020-12-30 10:30:00-05:00,212.39500427246094,212.4499969482422,212.3699951171875,212.42999267578125,3859,0,0
2020-12-30 10:31:00-05:00,212.39999389648438,212.44000244140625,212.39999389648438,212.42999267578125,3158,0,0
2020-12-30 10:32:00-05:00,212.42999267578125,212.42999267578125,212.35000610351562,212.375,3419,0,0
2020-12-30 10:33:00-05:00,212.4199981689453,212.5019073486328,212.3699951171875,212.44000244140625,5814,0,0
2020-12-30 10:34:00-05:00,212.47000122070312,212.52999877929688,212.46499633789062,212.51499938964844,5590,0,0
2020-12-30 10:35:00-05:00,212.5399932861328,212.5399932861328,212.42999267578125,212.44500732421875,7155,0,0
2020-12-30 10:36:00-05:00,212.39999389648438,212.42999267578125,212.36000061035156,212.42999267578125,1874,0,0
2020-12-30 10:37:00-05:00,212.40469360351562,212.40469360351562,212.33999633789062,212.38999938964844,2459,0,0
2020-12-30 10:38:00-05:00,212.36000061035156,212.36000061035156,212.11500549316406,212.1999969482422,6941,0,0
2020-12-30 10:39:00-05:00,212.16000366210938,212.2100067138672,211.92999267578125,212.0800018310547,21449,0,0
2020-12-30 10:40:00-05:00,212.02999877929688,212.06500244140625,211.9499969482422,212.02000427246094,3354,0,0
2020-12-30 10:41:00-05:00,211.9600067138672,211.97999572753906,211.92349243164062,211.9600067138672,2011,0,0
2020-12-30 10:42:00-05:00,211.9199981689453,211.97999572753906,211.80999755859375,211.89190673828125,3879,0,0
2020-12-30 10:43:00-05:00,211.88999938964844,212.0,211.86500549316406,211.92999267578125,14029,0,0
2020-12-30 10:44:00-05:00,211.9199981689453,212.0,211.9199981689453,212.0,2098,0,0
2020-12-30 10:45:00-05:00,211.97999572753906,212.0399932861328,211.97999572753906,212.00999450683594,5788,0,0
2020-12-30 10:46:00-05:00,212.0093994140625,212.0399932861328,211.9499969482422,212.0399932861328,4771,0,0
2020-12-30 10:47:00-05:00,212.02000427246094,212.139892578125,212.02000427246094,212.1199951171875,7362,0,0
2020-12-30 10:48:00-05:00,212.08999633789062,212.16000366210938,212.08999633789062,212.1199951171875,1903,0,0
2020-12-30 10:49:00-05:00,212.14999389648438,212.22000122070312,212.13999938964844,212.1999969482422,3806,0,0
2020-12-30 10:50:00-05:00,212.13999938964844,212.17999267578125,212.13999938964844,212.14500427246094,2062,0,0
2020-12-30 10:51:00-05:00,212.11000061035156,212.1999969482422,212.11000061035156,212.1999969482422,2596,0,0
2020-12-30 10:52:00-05:00,212.18499755859375,212.22999572753906,212.1772003173828,212.1999969482422,4674,0,0
2020-12-30 10:53:00-05:00,212.19500732421875,212.19500732421875,212.1300048828125,212.1300048828125,2499,0,0
2020-12-30 10:54:00-05:00,212.14999389648438,212.19000244140625,212.08999633789062,212.19000244140625,3849,0,0
2020-12-30 10:55:00-05:00,212.17999267578125,212.17999267578125,212.1199951171875,212.15499877929688,4160,0,0
2020-12-30 10:56:00-05:00,212.10000610351562,212.1199951171875,212.09500122070312,212.11199951171875,2000,0,0
2020-12-30 10:57:00-05:00,212.1199951171875,212.1699981689453,212.1199951171875,212.1699981689453,1597,0,0
2020-12-30 10:58:00-05:00,212.15499877929688,212.15499877929688,212.0800018310547,212.0800018310547,1293,0,0
