Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-30 09:30:00-05:00,488.1300048828125,489.0,488.1199951171875,489.0,0,0,0
2020-12-30 09:31:00-05:00,488.8949890136719,489.7200012207031,488.8949890136719,489.6300048828125,2403,0,0
2020-12-30 09:32:00-05:00,489.81219482421875,489.83990478515625,489.42999267578125,489.45001220703125,1576,0,0
2020-12-30 09:33:00-05:00,488.9700012207031,488.9800109863281,488.8599853515625,488.8599853515625,679,0,0
2020-12-30 09:34:00-05:00,488.19000244140625,488.19000244140625,488.0,488.1600036621094,709,0,0
2020-12-30 09:35:00-05:00,488.1400146484375,488.7300109863281,488.1400146484375,488.7300109863281,943,0,0
2020-12-30 09:36:00-05:00,488.7699890136719,488.95001220703125,488.375,488.57501220703125,3565,0,0
2020-12-30 09:37:00-05:00,488.7799987792969,488.9800109863281,488.7799987792969,488.9800109863281,2355,0,0
2020-12-30 09:38:00-05:00,488.8999938964844,489.0400085449219,488.8999938964844,489.0400085449219,420,0,0
2020-12-30 09:39:00-05:00,488.7875061035156,488.9599914550781,488.6700134277344,488.9599914550781,1359,0,0
2020-12-30 09:40:00-05:00,488.760009765625,489.07000732421875,488.760009765625,488.9100036621094,2887,0,0
2020-12-30 09:41:00-05:00,489.010009765625,489.2799987792969,488.94500732421875,488.9849853515625,3959,0,0
2020-12-30 09:42:00-05:00,488.8699951171875,489.07000732421875,488.8500061035156,488.8500061035156,1277,0,0
2020-12-30 09:43:00-05:00,488.5849914550781,488.6499938964844,488.5299987792969,488.5400085449219,1031,0,0
2020-12-30 09:44:00-05:00,488.57000732421875,488.8900146484375,488.57000732421875,488.8900146484375,1976,0,0
2020-12-30 09:45:00-05:00,488.8450012207031,488.989990234375,488.54998779296875,488.54998779296875,1810,0,0
2020-12-30 09:46:00-05:00,488.25,488.4150085449219,488.1449890136719,488.4150085449219,1303,0,0
2020-12-30 09:47:00-05:00,488.70001220703125,488.9100036621094,488.6300048828125,488.9100036621094,493,0,0
2020-12-30 09:48:00-05:00,488.8399963378906,489.3699951171875,488.6449890136719,489.3699951171875,1746,0,0
2020-12-30 09:49:00-05:00,489.17999267578125,489.3299865722656,489.1600036621094,489.17999267578125,2571,0,0
2020-12-30 09:50:00-05:00,489.2099914550781,489.2099914550781,489.2099914550781,489.2099914550781,415,0,0
2020-12-30 09:51:00-05:00,489.55999755859375,489.7099914550781,489.3150939941406,489.7099914550781,5737,0,0
2020-12-30 09:52:00-05:00,489.8299865722656,489.8299865722656,489.8299865722656,489.8299865722656,6868,0,0
2020-12-30 09:53:00-05:00,490.2200012207031,490.2200012207031,490.1099853515625,490.19000244140625,4525,0,0
2020-12-30 09:54:00-05:00,490.4100036621094,490.7699890136719,490.4100036621094,490.625,2465,0,0
2020-12-30 09:55:00-05:00,490.8599853515625,490.8599853515625,490.57000732421875,490.57000732421875,2197,0,0
2020-12-30 09:56:00-05:00,490.3399963378906,490.7699890136719,490.3251953125,490.6199951171875,1108,0,0
2020-12-30 09:57:00-05:00,490.7300109863281,490.8999938964844,490.6650085449219,490.8999938964844,796,0,0
2020-12-30 09:58:00-05:00,490.82501220703125,490.94000244140625,490.7200012207031,490.92999267578125,2122,0,0
2020-12-30 09:59:00-05:00,491.0,491.4100036621094,491.0,491.4100036621094,2005,0,0
2020-12-30 10:00:00-05:00,491.1199951171875,491.30999755859375,490.9599914550781,491.1199951171875,2137,0,0
2020-12-30 10:01:00-05:00,491.4100036621094,491.43499755859375,491.239990234375,491.239990234375,2125,0,0
2020-12-30 10:02:00-05:00,491.0,491.0,491.0,491.0,283,0,0
2020-12-30 10:03:00-05:00,491.05999755859375,491.05999755859375,490.8999938964844,490.8999938964844,622,0,0
2020-12-30 10:04:00-05:00,491.1499938964844,491.1499938964844,490.9800109863281,491.0299987792969,1222,0,0
2020-12-30 10:05:00-05:00,491.1400146484375,491.5,491.1400146484375,491.4100036621094,1896,0,0
2020-12-30 10:06:00-05:00,491.4100036621094,491.5799865722656,491.4100036621094,491.57000732421875,1321,0,0
2020-12-30 10:07:00-05:00,491.5,491.5,491.0799865722656,491.1300048828125,1155,0,0
2020-12-30 10:08:00-05:00,491.0350036621094,491.0350036621094,490.8299865722656,490.9700012207031,1523,0,0
2020-12-30 10:10:00-05:00,491.30999755859375,491.3500061035156,491.2099914550781,491.2099914550781,2576,0,0
2020-12-30 10:11:00-05:00,491.1600036621094,491.2900085449219,491.135009765625,491.135009765625,894,0,0
2020-12-30 10:12:00-05:00,491.489990234375,491.6600036621094,491.489990234375,491.54998779296875,1634,0,0
2020-12-30 10:13:00-05:00,491.3599853515625,491.3599853515625,491.1055908203125,491.1099853515625,2023,0,0
2020-12-30 10:14:00-05:00,490.9800109863281,490.9800109863281,490.9800109863281,490.9800109863281,111,0,0
2020-12-30 10:15:00-05:00,491.0899963378906,491.19000244140625,490.8900146484375,491.19000244140625,1443,0,0
2020-12-30 10:16:00-05:00,491.1300048828125,491.1300048828125,491.1300048828125,491.1300048828125,334,0,0
2020-12-30 10:17:00-05:00,491.19000244140625,491.4100036621094,491.19000244140625,491.3399963378906,1299,0,0
2020-12-30 10:18:00-05:00,491.5199890136719,491.5199890136719,491.5199890136719,491.5199890136719,383,0,0
2020-12-30 10:19:00-05:00,491.4700012207031,491.5299987792969,491.4700012207031,491.5299987792969,486,0,0
2020-12-30 10:20:00-05:00,491.489990234375,491.8399963378906,491.489990234375,491.8399963378906,4616,0,0
2020-12-30 10:21:00-05:00,491.69000244140625,491.739990234375,491.6400146484375,491.6400146484375,1352,0,0
2020-12-30 10:22:00-05:00,491.80999755859375,492.0400085449219,491.7799987792969,492.0400085449219,4333,0,0
2020-12-30 10:23:00-05:00,492.0299987792969,492.5,492.0299987792969,492.5,5476,0,0
2020-12-30 10:24:00-05:00,492.6299133300781,492.6299133300781,492.42999267578125,492.43499755859375,1983,0,0
2020-12-30 10:25:00-05:00,492.57000732421875,492.6099853515625,492.3299865722656,492.5994873046875,2324,0,0
2020-12-30 10:26:00-05:00,492.4100036621094,492.4100036621094,492.07501220703125,492.07501220703125,732,0,0
2020-12-30 10:27:00-05:00,492.17999267578125,492.2677917480469,492.1600036621094,492.239990234375,864,0,0
2020-12-30 10:28:00-05:00,492.17999267578125,492.17999267578125,492.17999267578125,492.17999267578125,372,0,0
2020-12-30 10:30:00-05:00,492.510009765625,492.6600036621094,492.510009765625,492.5299987792969,1041,0,0
2020-12-30 10:31:00-05:00,492.2229919433594,492.2229919433594,492.2229919433594,492.2229919433594,1038,0,0
2020-12-30 10:32:00-05:00,492.3500061035156,492.3500061035156,491.8299865722656,491.8299865722656,1336,0,0
2020-12-30 10:33:00-05:00,491.57000732421875,491.6000061035156,491.4100036621094,491.6000061035156,1523,0,0
2020-12-30 10:36:00-05:00,491.1700134277344,491.32000732421875,491.1400146484375,491.1400146484375,1650,0,0
2020-12-30 10:37:00-05:00,491.30999755859375,491.32000732421875,490.70001220703125,490.70001220703125,593,0,0
2020-12-30 10:38:00-05:00,490.69000244140625,490.69000244140625,490.69000244140625,490.69000244140625,260,0,0
2020-12-30 10:39:00-05:00,490.5199890136719,490.7200012207031,490.5199890136719,490.7200012207031,1732,0,0
2020-12-30 10:40:00-05:00,490.57000732421875,490.6300048828125,490.57000732421875,490.6300048828125,543,0,0
2020-12-30 10:41:00-05:00,490.7900085449219,491.0,490.7900085449219,491.0,1875,0,0
2020-12-30 10:42:00-05:00,491.0,491.239990234375,491.0,491.0400085449219,1004,0,0
2020-12-30 10:43:00-05:00,491.1400146484375,491.2799987792969,491.1400146484375,491.2799987792969,1171,0,0
2020-12-30 10:45:00-05:00,490.9620056152344,490.9849853515625,490.8999938964844,490.8999938964844,998,0,0
2020-12-30 10:46:00-05:00,491.114990234375,491.3500061035156,491.114990234375,491.3500061035156,317,0,0
2020-12-30 10:47:00-05:00,491.19000244140625,491.19000244140625,491.19000244140625,491.19000244140625,612,0,0
2020-12-30 10:48:00-05:00,491.1400146484375,491.1400146484375,491.1400146484375,491.1400146484375,452,0,0
2020-12-30 10:49:00-05:00,491.30999755859375,491.3999938964844,491.30999755859375,491.3399963378906,654,0,0
2020-12-30 10:50:00-05:00,491.6400146484375,491.6400146484375,491.6400146484375,491.6400146484375,289,0,0
2020-12-30 10:51:00-05:00,491.6600036621094,491.69000244140625,491.54998779296875,491.54998779296875,1193,0,0
2020-12-30 10:52:00-05:00,491.30999755859375,491.30999755859375,491.30999755859375,491.30999755859375,993,0,0
2020-12-30 10:53:00-05:00,490.9200134277344,490.9200134277344,490.9200134277344,490.9200134277344,126,0,0
2020-12-30 10:54:00-05:00,490.8500061035156,490.8500061035156,490.3999938964844,490.4224853515625,1623,0,0
2020-12-30 10:55:00-05:00,490.3800048828125,490.739990234375,490.3800048828125,490.739990234375,716,0,0
2020-12-30 10:57:00-05:00,490.92999267578125,491.07000732421875,490.8550109863281,491.07000732421875,1046,0,0
2020-12-30 10:58:00-05:00,490.92999267578125,490.92999267578125,490.92999267578125,490.92999267578125,663,0,0
2020-12-30 10:59:00-05:00,490.7749938964844,490.7749938964844,490.6600036621094,490.6600036621094,286,0,0
2020-12-30 11:00:00-05:00,490.6400146484375,490.9150085449219,490.44000244140625,490.8399963378906,4603,0,0
2020-12-30 11:02:00-05:00,490.79998779296875,490.79998779296875,490.6600036621094,490.6600036621094,982,0,0
2020-12-30 11:03:00-05:00,490.5,490.5,490.5,490.5,240,0,0
2020-12-30 11:04:00-05:00,490.55999755859375,490.55999755859375,490.5,490.5,1167,0,0
2020-12-30 11:05:00-05:00,490.3299865722656,490.3800048828125,490.2900085449219,490.3800048828125,1856,0,0
2020-12-30 11:06:00-05:00,490.3699951171875,490.45001220703125,490.3699951171875,490.45001220703125,963,0,0
2020-12-30 11:07:00-05:00,490.6099853515625,490.7200012207031,490.6099853515625,490.6499938964844,1972,0,0
2020-12-30 11:09:00-05:00,490.7200012207031,490.7200012207031,490.6600036621094,490.6600036621094,386,0,0
2020-12-30 11:10:00-05:00,490.6199951171875,490.6199951171875,490.260009765625,490.260009765625,1341,0,0
2020-12-30 11:11:00-05:00,490.5799865722656,490.5799865722656,490.5,490.5,470,0,0
2020-12-30 11:12:00-05:00,490.6400146484375,490.6400146484375,490.6400146484375,490.6400146484375,231,0,0
2020-12-30 11:13:00-05:00,490.57000732421875,490.7200012207031,490.57000732421875,490.7200012207031,492,0,0
2020-12-30 11:14:00-05:00,490.510009765625,490.5299987792969,490.4599914550781,490.4599914550781,1955,0,0
2020-12-30 11:15:00-05:00,490.29998779296875,490.4200134277344,490.29998779296875,490.4200134277344,970,0,0
2020-12-30 11:16:00-05:00,490.4100036621094,490.5,490.0299987792969,490.0299987792969,4005,0,0
2020-12-30 11:17:00-05:00,490.0,490.1050109863281,489.9200134277344,489.9200134277344,2569,0,0
2020-12-30 11:18:00-05:00,489.9100036621094,490.0199890136719,489.8299865722656,489.9495849609375,1241,0,0
2020-12-30 11:19:00-05:00,489.8999938964844,489.8999938964844,489.8999938964844,489.8999938964844,901,0,0
2020-12-30 11:20:00-05:00,489.8450012207031,489.8450012207031,489.8450012207031,489.8450012207031,114,0,0
2020-12-30 11:21:00-05:00,489.95001220703125,489.9599914550781,489.80999755859375,489.80999755859375,716,0,0
2020-12-30 11:22:00-05:00,489.8299865722656,489.96240234375,489.8299865722656,489.96240234375,231,0,0
2020-12-30 11:23:00-05:00,489.9599914550781,490.0899963378906,489.9599914550781,490.0899963378906,402,0,0
2020-12-30 11:24:00-05:00,490.17999267578125,490.2300109863281,490.0299987792969,490.0299987792969,562,0,0
2020-12-30 11:25:00-05:00,490.2900085449219,490.2900085449219,489.7699890136719,489.7699890136719,636,0,0
2020-12-30 11:26:00-05:00,489.5199890136719,489.6099853515625,489.3699951171875,489.3699951171875,1821,0,0
