Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-30 09:30:00-05:00,277.95001220703125,278.0799865722656,277.20001220703125,277.739990234375,227096,0,0
2020-12-30 09:31:00-05:00,277.89990234375,277.935791015625,277.42999267578125,277.57000732421875,35576,0,0
2020-12-30 09:32:00-05:00,277.6600036621094,277.6600036621094,276.8599853515625,276.9649963378906,52950,0,0
2020-12-30 09:33:00-05:00,276.67999267578125,276.67999267578125,276.4100036621094,276.54998779296875,54332,0,0
2020-12-30 09:34:00-05:00,276.25,276.6549987792969,276.25,276.6549987792969,44561,0,0
2020-12-30 09:35:00-05:00,276.3442077636719,276.4700012207031,276.1039123535156,276.3800048828125,72763,0,0
2020-12-30 09:36:00-05:00,276.3299865722656,276.3299865722656,275.75,275.8699951171875,66707,0,0
2020-12-30 09:37:00-05:00,276.0400085449219,276.0400085449219,275.927490234375,275.989990234375,33175,0,0
2020-12-30 09:38:00-05:00,276.1099853515625,276.197998046875,275.9150085449219,276.0400085449219,54201,0,0
2020-12-30 09:39:00-05:00,275.92999267578125,275.92999267578125,275.7099914550781,275.81500244140625,37479,0,0
2020-12-30 09:40:00-05:00,275.67999267578125,275.7650146484375,275.6499938964844,275.7650146484375,47981,0,0
2020-12-30 09:41:00-05:00,275.75,276.2900085449219,275.75,276.2900085449219,126747,0,0
2020-12-30 09:42:00-05:00,276.25,276.29998779296875,276.1400146484375,276.260009765625,101995,0,0
2020-12-30 09:43:00-05:00,276.25,276.3399963378906,276.20001220703125,276.27911376953125,84680,0,0
2020-12-30 09:44:00-05:00,276.010009765625,276.010009765625,275.75,275.9200134277344,37841,0,0
2020-12-30 09:45:00-05:00,276.0,276.0,275.5600891113281,275.6560974121094,55700,0,0
2020-12-30 09:46:00-05:00,275.25,275.67999267578125,275.20001220703125,275.6400146484375,68475,0,0
2020-12-30 09:47:00-05:00,275.25,275.47210693359375,275.2300109863281,275.3999938964844,68039,0,0
2020-12-30 09:48:00-05:00,275.4100036621094,275.45001220703125,275.2200012207031,275.32000732421875,30296,0,0
2020-12-30 09:49:00-05:00,275.3299865722656,275.3999938964844,275.1499938964844,275.3999938964844,34999,0,0
2020-12-30 09:50:00-05:00,275.6099853515625,275.6099853515625,275.2699890136719,275.3500061035156,64671,0,0
2020-12-30 09:51:00-05:00,275.0,275.1099853515625,275.0,275.08099365234375,98901,0,0
