Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-30 09:30:00-05:00,266.1099853515625,266.5400085449219,265.8599853515625,266.3900146484375,51591,0,0
2020-12-30 09:31:00-05:00,266.1188049316406,266.5050048828125,266.1188049316406,266.5050048828125,1986,0,0
2020-12-30 09:32:00-05:00,266.2900085449219,266.4014892578125,266.0899963378906,266.3299865722656,3397,0,0
2020-12-30 09:33:00-05:00,266.30999755859375,266.5719909667969,266.239990234375,266.239990234375,3867,0,0
2020-12-30 09:34:00-05:00,266.2200012207031,266.2900085449219,265.8900146484375,266.010009765625,13025,0,0
2020-12-30 09:35:00-05:00,265.92999267578125,266.0199890136719,265.8096923828125,265.8507995605469,5766,0,0
2020-12-30 09:36:00-05:00,265.79888916015625,265.8999938964844,265.7200012207031,265.875,4768,0,0
2020-12-30 09:37:00-05:00,265.9800109863281,266.0719909667969,265.9800109863281,266.05999755859375,1490,0,0
2020-12-30 09:38:00-05:00,266.1000061035156,266.1300048828125,265.9469909667969,265.9849853515625,3843,0,0
2020-12-30 09:39:00-05:00,265.9967041015625,265.9967041015625,265.7799987792969,265.864990234375,4160,0,0
2020-12-30 09:40:00-05:00,265.9200134277344,265.964111328125,265.8500061035156,265.95001220703125,5666,0,0
2020-12-30 09:41:00-05:00,265.9599914550781,266.010009765625,265.8500061035156,265.9700012207031,5451,0,0
2020-12-30 09:42:00-05:00,266.0132141113281,266.0132141113281,265.6972961425781,265.7049865722656,2774,0,0
2020-12-30 09:43:00-05:00,265.7799987792969,266.0025939941406,265.7799987792969,266.0025939941406,2009,0,0
2020-12-30 09:44:00-05:00,266.0199890136719,266.1000061035156,265.89471435546875,265.9700012207031,5618,0,0
2020-12-30 09:45:00-05:00,265.8900146484375,266.1437072753906,265.80999755859375,266.0899963378906,7572,0,0
2020-12-30 09:46:00-05:00,266.0899963378906,266.1499938964844,266.0299987792969,266.0799865722656,12792,0,0
2020-12-30 09:47:00-05:00,266.0299987792969,266.0799865722656,265.8599853515625,266.0400085449219,6355,0,0
2020-12-30 09:48:00-05:00,266.04998779296875,266.04998779296875,265.7550048828125,265.79998779296875,8475,0,0
2020-12-30 09:49:00-05:00,265.8699951171875,265.9898986816406,265.8699951171875,265.9898986816406,2956,0,0
2020-12-30 09:50:00-05:00,265.8500061035156,265.9150085449219,265.75,265.82000732421875,3482,0,0
2020-12-30 09:51:00-05:00,265.79998779296875,265.9200134277344,265.6700134277344,265.7200012207031,7742,0,0
2020-12-30 09:52:00-05:00,265.7099914550781,265.79998779296875,265.7099914550781,265.739990234375,4953,0,0
2020-12-30 09:53:00-05:00,265.75,265.7699890136719,265.6499938964844,265.7301025390625,5268,0,0
2020-12-30 09:54:00-05:00,265.75,265.8500061035156,265.7300109863281,265.7799987792969,4434,0,0
2020-12-30 09:55:00-05:00,265.7699890136719,265.8399963378906,265.69000244140625,265.7699890136719,17748,0,0
2020-12-30 09:56:00-05:00,265.75,265.760009765625,265.5400085449219,265.5400085449219,6541,0,0
2020-12-30 09:57:00-05:00,265.5400085449219,265.5799865722656,265.4700012207031,265.5299987792969,6468,0,0
2020-12-30 09:58:00-05:00,265.42498779296875,265.4800109863281,265.3569030761719,265.3599853515625,5438,0,0
2020-12-30 09:59:00-05:00,265.3500061035156,265.42498779296875,265.2799987792969,265.3789978027344,18973,0,0
2020-12-30 10:00:00-05:00,265.3399963378906,265.404296875,265.2300109863281,265.3349914550781,10242,0,0
2020-12-30 10:01:00-05:00,265.3999938964844,265.5400085449219,265.3500061035156,265.4198913574219,6982,0,0
2020-12-30 10:02:00-05:00,265.42999267578125,265.6199035644531,265.4100036621094,265.54998779296875,3635,0,0
2020-12-30 10:03:00-05:00,265.5,265.6000061035156,265.4599914550781,265.55999755859375,6959,0,0
