Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-30 09:30:00-05:00,347.0799865722656,348.5469970703125,346.9700012207031,348.0950012207031,37950,0,0
2020-12-30 09:31:00-05:00,347.8500061035156,347.8500061035156,347.8500061035156,347.8500061035156,571,0,0
2020-12-30 09:32:00-05:00,348.0150146484375,348.3500061035156,347.9530029296875,348.20001220703125,2323,0,0
2020-12-30 09:33:00-05:00,348.3399963378906,349.010009765625,348.2799987792969,349.010009765625,7088,0,0
2020-12-30 09:34:00-05:00,348.9649963378906,348.9649963378906,348.1400146484375,348.1400146484375,6441,0,0
2020-12-30 09:35:00-05:00,348.3699951171875,348.4200134277344,347.360107421875,347.360107421875,5216,0,0
2020-12-30 09:36:00-05:00,347.7699890136719,347.9200134277344,347.6050109863281,347.6050109863281,1812,0,0
2020-12-30 09:37:00-05:00,347.656005859375,347.7699890136719,347.20001220703125,347.2799987792969,6319,0,0
2020-12-30 09:38:00-05:00,347.0199890136719,347.1449890136719,346.54998779296875,346.5899963378906,5470,0,0
2020-12-30 09:39:00-05:00,346.5,346.5899963378906,346.2799987792969,346.4750061035156,2150,0,0
2020-12-30 09:40:00-05:00,346.55999755859375,347.1400146484375,346.55999755859375,347.1000061035156,4609,0,0
2020-12-30 09:41:00-05:00,346.9549865722656,347.1499938964844,346.9100036621094,347.07000732421875,1954,0,0
2020-12-30 09:42:00-05:00,347.0,347.69000244140625,346.9800109863281,347.69000244140625,4484,0,0
2020-12-30 09:43:00-05:00,347.3299865722656,347.3900146484375,347.1440124511719,347.1650085449219,1699,0,0
2020-12-30 09:44:00-05:00,347.17498779296875,347.5199890136719,346.80999755859375,346.80999755859375,6043,0,0
2020-12-30 09:45:00-05:00,346.5799865722656,346.6600036621094,346.2650146484375,346.4949951171875,5161,0,0
2020-12-30 09:46:00-05:00,346.3299865722656,346.3599853515625,345.9530029296875,345.9849853515625,6650,0,0
2020-12-30 09:47:00-05:00,345.9849853515625,346.6400146484375,345.9849853515625,346.5950012207031,4202,0,0
2020-12-30 09:48:00-05:00,346.6700134277344,347.20001220703125,346.45001220703125,347.20001220703125,3401,0,0
2020-12-30 09:49:00-05:00,347.07501220703125,347.44000244140625,346.9200134277344,347.3450012207031,10446,0,0
2020-12-30 09:50:00-05:00,347.3450012207031,347.45001220703125,347.2300109863281,347.2650146484375,4093,0,0
2020-12-30 09:51:00-05:00,347.41900634765625,347.41900634765625,347.2149963378906,347.3349914550781,2621,0,0
2020-12-30 09:52:00-05:00,347.3349914550781,347.3500061035156,347.1099853515625,347.2099914550781,4699,0,0
2020-12-30 09:53:00-05:00,347.1199951171875,347.2699890136719,347.0,347.1199951171875,3615,0,0
2020-12-30 09:54:00-05:00,347.0400085449219,347.2099914550781,346.82000732421875,347.0299987792969,1704,0,0
