2020-10-17 11:12:40.746686,1899.04
2020-10-17 11:12:41.770634,1899.04
2020-10-17 11:12:42.788674,1899.04
2020-10-17 11:12:43.808260,1899.04
2020-10-17 11:12:45.016681,1899.04
2020-10-17 11:12:46.033884,1899.04
2020-10-17 11:12:47.052894,1899.04
2020-10-17 11:12:48.072947,1899.04
2020-10-17 11:12:49.087419,1899.04
2020-10-17 11:12:50.105459,1899.04
2020-10-17 11:12:51.120105,1899.04
2020-10-17 11:12:52.138119,1899.04
2020-10-17 11:12:53.153898,1899.04
2020-10-17 11:12:54.166460,1899.04
2020-10-17 11:12:55.183678,1899.04
2020-10-17 11:12:56.200234,1899.04
2020-10-17 11:12:57.218442,1899.04
2020-10-17 11:12:58.236268,1899.04
2020-10-17 11:12:59.253442,1899.04
2020-10-17 11:13:00.272807,1899.04
2020-10-17 11:13:01.287679,1899.04
2020-10-17 11:13:02.305941,1899.04
2020-10-17 11:13:03.323661,1899.04
2020-10-17 11:13:04.340834,1899.04
2020-10-17 11:13:05.356417,1899.04
2020-10-17 11:13:06.374976,1899.04
2020-10-17 11:13:07.391151,1899.04
2020-10-17 11:13:08.407694,1899.04
2020-10-17 11:13:09.428778,1899.04
2020-10-17 11:13:10.446952,1899.04
2020-10-17 11:13:11.469498,1899.04
2020-10-17 11:13:12.491100,1899.04
2020-10-17 11:13:13.506254,1899.04
2020-10-17 11:13:14.519515,1899.04
2020-10-17 11:13:15.540217,1899.04
2020-10-17 11:13:16.558869,1899.04
2020-10-17 11:13:17.573786,1899.04
2020-10-17 11:13:18.591142,1899.04
2020-10-17 11:13:19.609198,1899.04
2020-10-17 11:13:20.625112,1899.04
2020-10-17 11:13:21.644167,1899.04
2020-10-17 11:13:22.661133,1899.04
2020-10-17 11:13:23.676900,1899.04
2020-10-17 11:13:24.690269,1899.04
2020-10-17 11:13:25.710433,1899.04
2020-10-17 11:13:26.729030,1899.04
2020-10-17 11:13:27.751339,1899.04
2020-10-17 11:13:28.769575,1899.04
2020-10-17 11:13:29.785501,1899.04
2020-10-17 11:13:30.802852,1899.04
2020-10-17 11:13:31.818420,1899.04
2020-10-17 11:13:32.839330,1899.04
2020-10-17 11:13:33.855230,1899.04
2020-10-17 11:13:34.871462,1899.04
2020-10-17 11:13:35.888773,1899.04
2020-10-17 11:13:36.903677,1899.04
2020-10-17 11:13:37.919640,1899.04
2020-10-17 11:13:38.930367,1899.04
2020-10-17 11:13:39.955584,1899.04
2020-10-17 11:13:40.969620,1899.04
2020-10-17 11:13:43.004485,1899.04
