Datetime,CLOSE
2020-11-30 23:30:00,123.83000183105469
2020-11-30 23:31:00,124.19499969482422
2020-11-30 23:32:00,123.68000030517578
2020-11-30 23:33:00,123.44999694824219
2020-11-30 23:34:00,123.7750015258789
2020-11-30 23:35:00,123.62000274658203
2020-11-30 23:36:00,123.73999786376953
2020-11-30 23:37:00,124.23970031738281
2020-11-30 23:38:00,124.4800033569336
2020-11-30 23:39:00,124.81500244140625
2020-11-30 23:40:00,124.72000122070312
2020-11-30 23:41:00,124.83000183105469
2020-11-30 23:42:00,124.55999755859375
2020-11-30 23:43:00,124.41500091552734
2020-11-30 23:44:00,124.3499984741211
2020-11-30 23:45:00,124.19999694824219
2020-11-30 23:46:00,124.29000091552734
2020-11-30 23:47:00,124.45999908447266
2020-11-30 23:48:00,124.34200286865234
2020-11-30 23:49:00,124.46499633789062
2020-11-30 23:50:00,124.79499816894531
2020-11-30 23:51:00,124.75
2020-11-30 23:52:00,124.71499633789062
2020-11-30 23:53:00,124.7300033569336
2020-11-30 23:54:00,124.80000305175781
2020-11-30 23:55:00,124.79000091552734
2020-11-30 23:56:00,124.94999694824219
2020-11-30 23:57:00,125.08999633789062
2020-11-30 23:58:00,125.1250991821289
2020-11-30 23:59:00,125.12000274658203
2020-12-01 00:00:00,125.0999984741211
2020-12-01 00:01:00,125.1449966430664
2020-12-01 00:02:00,125.23999786376953
2020-12-01 00:03:00,125.2699966430664
2020-12-01 00:04:00,125.53569793701172
2020-12-01 00:05:00,125.69999694824219
2020-12-01 00:06:00,125.62999725341797
2020-12-01 00:07:00,125.68000030517578
2020-12-01 00:08:00,125.5199966430664
2020-12-01 00:09:00,125.625
2020-12-01 00:10:00,125.80999755859375
2020-12-01 00:11:00,125.83000183105469
2020-12-01 00:12:00,125.54000091552734
2020-12-01 00:13:00,125.5999984741211
2020-12-01 00:14:00,125.62999725341797
2020-12-01 00:15:00,125.75
2020-12-01 00:16:00,125.95999908447266
2020-12-01 00:17:00,125.72000122070312
2020-12-01 00:18:00,125.73999786376953
2020-12-01 00:19:00,125.86000061035156
2020-12-01 00:20:00,125.83999633789062
2020-12-01 00:21:00,125.7699966430664
2020-12-01 00:22:00,125.8499984741211
2020-12-01 00:23:00,125.94999694824219
2020-12-01 00:24:00,125.91999816894531
2020-12-01 00:25:00,125.94999694824219
2020-12-01 00:26:00,126.08999633789062
2020-12-01 00:27:00,126.18499755859375
2020-12-01 00:28:00,126.26000213623047
2020-12-01 00:29:00,126.0199966430664
2020-12-01 00:30:00,126.05000305175781
2020-12-01 00:31:00,125.80000305175781
