2020-11-05 23:56:59.253043,1934.05
2020-11-05 23:57:59.342984,1934.4
2020-11-05 23:58:59.377825,1935.25
2020-11-05 23:59:59.418217,1934.15
2020-11-06 00:00:59.461669,1937.2
2020-11-06 00:01:59.511202,1937.05
2020-11-06 00:02:59.556271,1937.8
2020-11-06 00:03:59.594330,1938.45
2020-11-06 00:04:59.632406,1938.6
2020-11-06 00:05:59.681419,1940.4
2020-11-06 00:06:59.743727,1940.1
2020-11-06 00:07:59.786383,1939.7
2020-11-06 00:08:59.849912,1939.9
2020-11-06 00:09:59.952287,1940.45
2020-11-06 00:10:59.998310,1939.8
2020-11-06 00:12:00.082033,1940.55
2020-11-06 00:13:00.113801,1941.7
2020-11-06 00:14:00.138214,1943.2
2020-11-06 00:15:00.172701,1943.2
2020-11-06 00:16:00.207948,1943.45
2020-11-06 00:17:00.242197,1943.25
2020-11-06 00:18:00.265033,1943.95
2020-11-06 00:19:00.308325,1945.95
2020-11-06 00:20:00.332727,1947.7
2020-11-06 00:21:00.368875,1948.45
2020-11-06 00:22:00.459127,1948.55
2020-11-06 00:23:00.502427,1947.85
2020-11-06 00:24:00.538548,1948.05
2020-11-06 00:25:00.582665,1949.15
2020-11-06 00:26:00.640347,1946.5
2020-11-06 00:27:00.675100,1945.6
2020-11-06 00:28:00.767060,1945.55
2020-11-06 00:29:00.820241,1945.05
2020-11-06 00:30:00.884984,1944.65
2020-11-06 00:31:00.933237,1944.5
2020-11-06 00:32:00.970641,1945.75
2020-11-06 00:33:01.112882,1945.45
2020-11-06 00:34:01.180363,1946.6
2020-11-06 00:35:01.280446,1946.75
2020-11-06 00:36:01.388481,1947.0
2020-11-06 00:37:01.465374,1946.2
2020-11-06 00:38:01.508405,1945.85
2020-11-06 00:39:01.570628,1944.7
2020-11-06 00:40:01.702236,1944.45
2020-11-06 00:41:01.745439,1945.5
2020-11-06 00:42:01.785142,1945.75
2020-11-06 00:43:01.821993,1945.4
2020-11-06 00:44:01.865795,1945.45
2020-11-06 00:45:01.903233,1945.95
2020-11-06 00:46:01.945333,1945.85
2020-11-06 00:47:01.998172,1945.8
2020-11-06 00:48:02.006570,1945.45
2020-11-06 00:49:02.045590,1945.95
