Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI,RSI_smoothed
53.63000106811523,0.0,0.0,0.0,0.0,0.0,0.0,
53.63999938964844,0.00999832153321023,0.0,0.0,0.0,0.0,0.0,
53.6500015258789,0.010002136230461645,0.0,0.0,0.0,0.0,0.0,
53.61999893188477,0.0,-0.030002593994126414,0.0,0.0,0.0,0.0,
53.54999923706055,0.0,-0.06999969482422586,0.0,0.0,0.0,0.0,
53.5,0.0,-0.049999237060546875,0.0,0.0,0.0,0.0,
53.61000061035156,0.1100006103515625,0.0,0.0,0.0,0.0,0.0,
53.63999938964844,0.029998779296875,0.0,0.0,0.0,0.0,0.0,
53.61999893188477,0.0,-0.02000045776366477,0.0,0.0,0.0,0.0,
53.59500122070313,0.0,-0.024997711181640625,0.0,0.0,0.0,0.0,
53.61999893188477,0.024997711181640625,0.0,0.0,0.0,0.0,0.0,
53.6500015258789,0.030002593994126414,0.0,0.0,0.0,0.0,0.0,
53.63999938964844,0.0,-0.010002136230461645,0.0,0.0,0.0,0.0,
53.66999816894531,0.029998779296875,0.0,0.0,0.0,0.0,0.0,
53.66999816894531,0.0,0.0,0.0,0.0,0.0,0.0,54.44411477980871
53.56999969482422,0.0,-0.09999847412109375,0.01749992370605367,0.014642987932476157,1.1951060662449375,54.44411477980871,43.93091230339176
53.61999893188477,0.04999923706055398,0.0,0.016785757882252943,0.021785736083982852,0.7704930334942433,43.51855776430811,49.21174123556705
53.61000061035156,0.0,-0.00999832153321023,0.019642693655830965,0.021785736083982852,0.9016309377892685,47.41356063745234,48.23343415120938
53.599998474121094,0.0,-0.01000213623046875,0.019642693655830965,0.020356859479631697,0.9649176817025583,49.10728274715703,47.222083037504696
53.68000030517578,0.0800018310546875,0.0,0.019642693655830965,0.01607131958007762,1.2222203384083348,54.99996185273644,55.29612162715259
53.65999984741211,0.0,-0.020000457763671875,0.025357110159737215,0.01249994550432427,2.028577656675791,66.98119997696827,53.10871723840752
53.63000106811523,0.0,-0.029998779296882105,0.01749992370605418,0.013928549630300832,1.2564067451778331,55.681749217551314,49.91902465095156
53.63000106811523,0.0,0.0,0.015357153756277395,0.016071319580078125,0.9555627140483222,48.863823552360394,49.919024650951556
53.63999938964844,0.00999832153321023,0.0,0.015357153756277395,0.01464271545410207,1.0487913805615323,51.19073569482119,51.05529485051198
53.65999984741211,0.020000457763671875,0.0,0.016071319580078125,0.012857164655413453,1.2499894036366226,55.55534624368828,53.336096026769965
53.70000076293945,0.04000091552734375,0.0,0.015714372907366072,0.012857164655413453,1.2222269317169865,55.00009536706686,57.592466346377236
53.70000076293945,0.0,0.0,0.01642853873116731,0.012857164655413453,1.277773068282994,56.09747020348217,57.592466346377236
53.709999084472656,0.009998321533203125,0.0,0.01642853873116731,0.012142726353237623,1.352953056278581,57.50021457794848,58.68489658970207
53.72000122070313,0.010002136230475855,0.0,0.014999934605190748,0.012142726353237623,1.235302037519054,55.26331640130866,59.80052966185806
53.77999877929688,0.05999755859375,0.0,0.015714372907367595,0.012142726353237623,1.294138766717547,56.410657693963316,65.77127741765149
53.77000045776367,0.0,-0.00999832153321023,0.019999912806921167,0.004999978201730926,3.999999999999493,79.99999999999797,64.06363025099388
53.77000045776367,0.0,0.0,0.01642853873116731,0.005714144025531657,2.8750655667344267,74.19398503642057,64.06363025099388
53.77999877929688,0.00999832153321023,0.0,0.01642853873116731,0.004999978201730926,3.2857220708442227,76.66670905229711,65.11409439518793
53.79999923706055,0.02000045776366477,0.0,0.017142704554968042,0.004285539899554587,4.000127161749154,80.00050863406085,67.18077279619051
53.72999954223633,0.0,-0.06999969482421875,0.012856892177037846,0.004285539899554587,3.000063580874399,75.00039737414865,54.91823486822548
53.77000045776367,0.04000091552734375,0.0,0.012856892177037846,0.007856913975307935,1.636379400034598,62.06919231780992,59.470853718040054
53.79999923706055,0.029998779296875,0.0,0.01571410042899097,0.005714144025530642,2.7500357636735777,73.33358765036448,62.52714991219992
53.790000915527344,0.0,-0.009998321533203125,0.017856870378767757,0.005714144025530642,3.1250298030612704,75.75775090745091,60.8793436610931
53.77000045776367,0.0,-0.020000457763671875,0.017142704554967025,0.006428309849330864,2.6667514411663658,72.72790326682444,57.608772132688934
53.81000137329102,0.040000915527350855,0.0,0.015714100428990463,0.007856913975307427,2.0000346800762316,66.66705199639259,62.005132675326145
53.7599983215332,0.0,-0.050003051757819605,0.01571410042899097,0.007856913975307427,2.000034680076296,66.66705199639331,54.4088960884814
53.77999877929688,0.02000045776367898,0.0,0.01571410042899097,0.0114285605294374,1.3749850988245618,57.89447266448431,56.69420526143599
53.790000915527344,0.010002136230461645,0.0,0.016428538731167817,0.0114285605294374,1.437498509882465,58.974333894127405,57.83256506308685
53.790000915527344,0.0,0.0,0.016428538731166804,0.0114285605294374,1.4374985098823763,58.974333894125905,57.83256506308685
53.7599983215332,0.0,-0.030002593994140625,0.01214299883161323,0.0114285605294374,1.0625134110578143,51.51546677763789,52.98706290191687
53.72999954223633,0.0,-0.029998779296875,0.01214299883161323,0.01285743713378957,0.9444338483056794,48.57114831284338,48.602239759097586
53.7599983215332,0.029998779296875,0.0,0.01214299883161323,0.015000207083566355,0.8095220795262639,44.73678927080007,52.80791810518658
53.81000137329102,0.050003051757819605,0.0,0.013571602957589286,0.015000207083566355,0.9047610397630982,47.49997615845957,58.85185271703881
53.77999877929688,0.0,-0.030002593994140625,0.015714645385743204,0.015000207083566355,1.0476285626056163,51.16301763599666,54.353771600564535
