Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1978-12-29,0.0,0.05301356688141823,0.049357458820630765,0.05301356688141823,654200,0.0,0.0
1979-01-02,0.05301356688141823,0.05301356688141823,0.05301356688141823,0.05301356688141823,0,0.0,0.0
1979-01-03,0.0,0.05666964215536912,0.05484158918261528,0.05484158918261528,168800,0.0,0.0
1979-01-04,0.0,0.05666964873671532,0.05484159555165998,0.05666964873671532,177200,0.0,0.0
1979-01-05,0.0,0.060325730592012405,0.05666962570764802,0.060325730592012405,333400,0.0,0.0
1979-01-08,0.0,0.060325730592012405,0.058497678149830215,0.060325730592012405,299600,0.0,0.0
1979-01-09,0.0,0.06032573862466961,0.056669633253477514,0.05849768593907356,818800,0.0,0.0
1979-01-10,0.0,0.06032573862466961,0.05849768593907356,0.05849768593907356,502200,0.0,0.0
1979-01-11,0.0,0.058497701921770645,0.05666964873671532,0.05666964873671532,143500,0.0,0.0
1979-01-12,0.0,0.05849768593907356,0.056669633253477514,0.05849768593907356,582400,0.0,0.0
1979-01-15,0.0,0.058497701921770645,0.05666964873671532,0.05666964873671532,194100,0.0,0.0
1979-01-16,0.0,0.058497701921770645,0.05666964873671532,0.05666964873671532,447400,0.0,0.0
1979-01-17,0.0,0.05666964873671532,0.05666964873671532,0.05666964873671532,177200,0.0,0.0
1979-01-18,0.0,0.05849768593907356,0.056669633253477514,0.05849768593907356,88600,0.0,0.0
1979-01-19,0.0,0.05849768593907356,0.056669633253477514,0.05849768593907356,624600,0.0,0.0
1979-01-22,0.0,0.060325730592012405,0.058497678149830215,0.060325730592012405,590900,0.0,0.0
1979-01-23,0.0,0.06032573862466961,0.05849768593907356,0.05849768593907356,54800,0.0,0.0
1979-01-24,0.0,0.058497701921770645,0.05666964873671532,0.05666964873671532,388300,0.0,0.0
1979-01-25,0.0,0.05666964873671532,0.05666964873671532,0.05666964873671532,173000,0.0,0.0
1979-01-26,0.0,0.058497701921770645,0.05666964873671532,0.05666964873671532,160300,0.0,0.0
1979-01-29,0.0,0.058497701921770645,0.05666964873671532,0.05666964873671532,189900,0.0,0.0
1979-01-30,0.0,0.058497701921770645,0.05666964873671532,0.05666964873671532,156100,0.0,0.0
1979-01-31,0.0,0.058497701921770645,0.05666964873671532,0.05666964873671532,240500,0.0,0.0
1979-02-01,0.0,0.05666964215536912,0.05484158918261528,0.05484158918261528,362900,0.0,0.0
1979-02-02,0.0,0.05484162091181197,0.05301356688141823,0.05301356688141823,122400,0.0,0.0
1979-02-05,0.0,0.05484162091181197,0.05301356688141823,0.05301356688141823,173000,0.0,0.0
1979-02-06,0.0,0.05484162091181197,0.05301356688141823,0.05301356688141823,88600,0.0,0.0
1979-02-07,0.0,0.05118550732731819,0.05118550732731819,0.05118550732731819,143500,0.0,0.0
1979-02-08,0.0,0.0530135611604367,0.05118550732731819,0.05118550732731819,181400,0.0,0.0
1979-02-09,0.0,0.05118550732731819,0.049357453494199684,0.05118550732731819,215200,0.0,0.0
1979-02-12,0.0,0.05666964873671532,0.04935743599649398,0.05666964873671532,650000,0.0,0.0
1979-02-13,0.0,0.05666964873671532,0.053013542366604646,0.05666964873671532,430500,0.0,0.0
1979-02-14,0.0,0.0566696749422057,0.05301356688141823,0.05301356688141823,156100,0.0,0.0
1979-02-15,0.0,0.05484158918261528,0.053013536209861434,0.05484158918261528,101200,0.0,0.0
1979-02-16,0.0,0.05666964215536912,0.05484158918261528,0.05484158918261528,312300,0.0,0.0
1979-02-20,0.0,0.05666964873671532,0.053013542366604646,0.05666964873671532,181400,0.0,0.0
1979-02-21,0.0,0.05484158918261528,0.053013536209861434,0.05484158918261528,384000,0.0,0.0
1979-02-22,0.0,0.06032573862466961,0.054841580567881465,0.05849768593907356,928500,0.0,0.0
1979-02-23,0.0,0.06398187347632997,0.06032576642053969,0.06215381994843483,1000300,0.0,0.0
1979-02-26,0.0,0.06032573862466961,0.05849768593907356,0.05849768593907356,253200,0.0,0.0
1979-02-27,0.0,0.06032573862466961,0.056669633253477514,0.05849768593907356,498000,0.0,0.0
1979-02-28,0.0,0.06398187347632997,0.0566696593647494,0.06215381994843483,991800,0.0,0.0
1979-03-01,0.0,0.06398184597492218,0.06398184597492218,0.06398184597492218,249000,0.0,0.0
1979-03-02,0.0,0.06215381994843483,0.06032576642053969,0.06215381994843483,274300,0.0,0.0
1979-03-05,0.0,0.0621537830341946,0.060325730592012405,0.060325730592012405,223700,0.0,0.0
1979-03-06,0.0,0.06215381994843483,0.06032576642053969,0.06215381994843483,156100,0.0,0.0
1979-03-07,0.0,0.06398184597492218,0.06215379323278154,0.06398184597492218,282700,0.0,0.0
1979-03-08,0.0,0.06946599523763398,0.06215378521261988,0.06763794273138046,1836000,0.0,0.0
1979-03-09,0.0,0.06946603208780289,0.06763797861180808,0.06946603208780289,886300,0.0,0.0
1979-03-12,0.0,0.07312212999050434,0.06946602349097912,0.07129407674074173,1599600,0.0,0.0
1979-03-13,0.0,0.07129408556379771,0.06946603208780289,0.06946603208780289,552900,0.0,0.0
1979-03-14,0.0,0.06946599523763398,0.06580989022512694,0.06763794273138046,485300,0.0,0.0
1979-03-15,0.0,0.06946599523763398,0.06580989022512694,0.06763794273138046,177200,0.0,0.0
1979-03-16,0.0,0.07312212139368057,0.06763796228915453,0.07312212139368057,1059400,0.0,0.0
1979-03-19,0.0,0.07312212139368057,0.06946601532399654,0.07312212139368057,1034000,0.0,0.0
1979-03-20,0.0,0.07312212139368057,0.07129406835883856,0.07312212139368057,519100,0.0,0.0
1979-03-21,0.0,0.07495016604661942,0.07129406038580871,0.07495016604661942,1253500,0.0,0.0
