Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02,0.0,0.2834100224932686,0.27956977828604274,0.2811058759689331,192000,0.0,0.0
1962-01-03,0.0,0.2811059293167367,0.27572958640630735,0.2780337333679199,428800,0.0,0.0
1962-01-04,0.0,0.2788017423969976,0.2734254002571106,0.2734254002571106,326400,0.0,0.0
1962-01-05,0.0,0.2741934674801213,0.2680490760519953,0.27150529623031616,544000,0.0,0.0
1962-01-08,0.0,0.2699689161638881,0.2611363627189814,0.2642085552215576,1523200,0.0,0.0
1962-01-09,0.0,0.2680489687246353,0.26267262837772287,0.2638247013092041,499200,0.0,0.0
1962-01-10,0.0,0.26651291845498826,0.26228865029503884,0.2645927965641022,300800,0.0,0.0
1962-01-11,0.0,0.26651269959848983,0.2642085552215576,0.2642085552215576,371200,0.0,0.0
1962-01-12,0.0,0.2680490712899004,0.2642088267155465,0.2657449245452881,390400,0.0,0.0
1962-01-15,0.0,0.26651269959848983,0.2626724589702695,0.2642085552215576,281600,0.0,0.0
1962-01-16,0.0,0.2669087835522585,0.2638231328753538,0.26536595821380615,236800,0.00586,0.0
1962-01-17,0.0,0.2657515955079032,0.25610893964767456,0.25610893964767456,377600,0.0,0.0
1962-01-18,0.0,0.25726622343063354,0.25533769102110854,0.25726622343063354,544000,0.0,0.0
1962-01-19,0.0,0.25880904935825355,0.25649481046682354,0.25726622343063354,697600,0.0,0.0
1962-01-22,0.0,0.2591947210049201,0.25610906956438534,0.2576518952846527,646400,0.0,0.0
1962-01-23,0.0,0.25880904935825355,0.25688051694872854,0.25726622343063354,332800,0.0,0.0
1962-01-24,0.0,0.25765186881874763,0.25379480491427536,0.25495192408561707,422400,0.0,0.0
1962-01-25,0.0,0.25765176458531114,0.25379470224121964,0.25610893964767456,294400,0.0,0.0
1962-01-26,0.0,0.2572660257751094,0.25379467010498047,0.25379467010498047,230400,0.0,0.0
1962-01-29,0.0,0.2553376242881868,0.2530233860015869,0.2530233860015869,313600,0.0,0.0
1962-01-30,0.0,0.2545662115259868,0.25070914771498704,0.2530233860015869,294400,0.0,0.0
1962-01-31,0.0,0.25765198433147096,0.2545663318245073,0.25533774495124817,422400,0.0,0.0
1962-02-01,0.0,0.25765176458531114,0.25533752717885627,0.25610893964767456,435200,0.0,0.0
1962-02-02,0.0,0.2576517255098612,0.2553374884543834,0.2568803131580353,595200,0.0,0.0
1962-02-05,0.0,0.2561091580779891,0.2537949186977663,0.25533774495124817,396800,0.0,0.0
1962-02-06,0.0,0.2553376304760643,0.25302339213338093,0.25495192408561707,249600,0.0,0.0
1962-02-07,0.0,0.2553376304760643,0.25379480491427536,0.25495192408561707,268800,0.0,0.0
1962-02-08,0.0,0.2553376242881868,0.2522519732393869,0.2530233860015869,403200,0.0,0.0
1962-02-09,0.0,0.2541804592970867,0.2518662214279175,0.2518662214279175,396800,0.0,0.0
1962-02-12,0.0,0.25263771414756775,0.2518663012799416,0.25263771414756775,134400,0.0,0.0
1962-02-13,0.0,0.2534090466740303,0.2518662214279175,0.2518662214279175,345600,0.0,0.0
1962-02-14,0.0,0.2526376340509739,0.25032339618180466,0.2518662214279175,422400,0.0,0.0
1962-02-15,0.0,0.25263771414756775,0.2514805948461285,0.25263771414756775,281600,0.0,0.0
1962-02-16,0.0,0.25263760878813046,0.2503233711503766,0.25148048996925354,486400,0.0,0.0
1962-02-19,0.0,0.25148052354285744,0.24993769824504852,0.24993769824504852,281600,0.0,0.0
1962-02-20,0.0,0.24993769734404808,0.24800916572873904,0.24878057837486267,460800,0.0,0.0
1962-02-21,0.0,0.24839489553123711,0.24453783193603157,0.2468520700931549,531200,0.0,0.0
1962-02-23,0.0,0.24916630825027822,0.2460806573741138,0.2468520700931549,332800,0.0,0.0
1962-02-26,0.0,0.24800909812353095,0.2456948608160019,0.2456948608160019,326400,0.0,0.0
1962-02-27,0.0,0.2468521393204931,0.2445379005143635,0.24608072638511658,480000,0.0,0.0
1962-02-28,0.0,0.24685214900370664,0.2445379101067969,0.24530932307243347,326400,0.0,0.0
1962-03-01,0.0,0.24762351810932162,0.2464663988658201,0.2476235181093216,268800,0.0,0.0
1962-03-02,0.0,0.24762339190560945,0.24492344838015886,0.2456948608160019,313600,0.0,0.0
1962-03-05,0.0,0.2468521393204931,0.24492360698205176,0.24608072638511658,198400,0.0,0.0
1962-03-06,0.0,0.247623482812196,0.24415212557651103,0.2468520700931549,294400,0.0,0.0
1962-03-07,0.0,0.247623482812196,0.24569495101459324,0.2468520700931549,275200,0.0,0.0
1962-03-08,0.0,0.24993769824504852,0.24723775397388287,0.24993769824504852,390400,0.0,0.0
1962-03-09,0.0,0.2514803453524541,0.2503232271989919,0.25109463930130005,358400,0.0,0.0
1962-03-12,0.0,0.2522520124912262,0.25070918672675385,0.2522520124912262,332800,0.0,0.0
1962-03-13,0.0,0.25533749484726,0.25263755154827083,0.25379467010498047,473600,0.0,0.0
1962-03-14,0.0,0.2588088810443878,0.2545661125026765,0.2588088810443878,480000,0.0,0.0
1962-03-15,0.0,0.2588088440376001,0.25610890080620935,0.2568803131580353,512000,0.0,0.0
1962-03-16,0.0,0.2568802369665776,0.25418029453599794,0.25572311878204346,211200,0.0,0.0
1962-03-19,0.0,0.2557231320576234,0.25379460164994905,0.2545660138130188,262400,0.0,0.0
1962-03-20,0.0,0.2557233368665115,0.25418051130472263,0.25495192408561707,256000,0.0,0.0
1962-03-21,0.0,0.2599661338650538,0.2549519502741848,0.2576518952846527,640000,0.0,0.0
1962-03-22,0.0,0.2638231909170179,0.25842330104444733,0.2630517780780792,390400,0.0,0.0
1962-03-23,0.0,0.26690884227277245,0.26150895240020194,0.2630517780780792,345600,0.0,0.0
1962-03-26,0.0,0.2645944366762946,0.2568803131580353,0.2568803131580353,249600,0.0,0.0
1962-03-27,0.0,0.260737374917165,0.2568803131580353,0.2568803131580353,185600,0.0,0.0
1962-03-28,0.0,0.2622804641723633,0.2584233985227697,0.2622804641723633,256000,0.0,0.0
1962-03-29,0.0,0.26498027067435415,0.2618946197785829,0.26382315158843994,288000,0.0,0.0
1962-03-30,0.0,0.26690870280168494,0.26305164062246983,0.2645944654941559,876800,0.0,0.0
1962-04-02,0.0,0.264980134591132,0.26266589760780334,0.26266589760780334,691200,0.0,0.0
1962-04-03,0.0,0.2611232038942121,0.2584232593930903,0.25919467210769653,364800,0.0,0.0
1962-04-04,0.0,0.26035177062696485,0.2580375326658363,0.25842323899269104,281600,0.0,0.0
1962-04-05,0.0,0.2630517780780792,0.2607375395612633,0.2630517780780792,364800,0.0,0.0
1962-04-06,0.0,0.2661375298219569,0.2622804641723633,0.2622804641723633,364800,0.0,0.0
1962-04-09,0.0,0.262280488897253,0.25842342288405806,0.2603519558906555,320000,0.0,0.0
1962-04-10,0.0,0.262280488897253,0.2576520096814191,0.2603519558906555,544000,0.0,0.0
1962-04-11,0.0,0.26228023489667956,0.26112311621331186,0.2615088224411011,172800,0.0,0.0
1962-04-12,0.0,0.26150891025151524,0.25919467210769653,0.25919467210769653,307200,0.0,0.0
1962-04-13,0.0,0.26150882466184044,0.2568803498890645,0.2588088810443878,332800,0.0,0.0
1962-04-16,0.0,0.2599713759954104,0.25803418243359666,0.25880905985832214,288000,0.00586,0.0
1962-04-17,0.0,0.2603588147077732,0.25880905985832214,0.25880905985832214,224000,0.0,0.0
1962-04-18,0.0,0.2611336450078594,0.25880901315319005,0.25958389043807983,288000,0.0,0.0
1962-04-19,0.0,0.2611336579457635,0.25958390329920106,0.2603587806224823,243200,0.0,0.0
1962-04-23,0.0,0.2634583883932558,0.2611337555544918,0.2626835107803345,409600,0.0,0.0
