Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-08-25,0.0362668228759007,0.03696426177736033,0.0362668228759007,0.036824773997068405,2508800,0.0,0.0
1972-08-28,0.036824771999859535,0.037103747545313016,0.0366852842271328,0.0366852842271328,972800,0.0,0.0
1972-08-29,0.03654579041669002,0.03654579041669002,0.036266814917325974,0.036266814917325974,1945600,0.0,0.0
1972-08-30,0.036266814917325974,0.036266814917325974,0.03598783941796193,0.036266814917325974,409600,0.0,0.0
1972-08-31,0.03598782001063228,0.03598782001063228,0.035708844661712646,0.035708844661712646,870400,0.0,0.0
1972-09-01,0.035848343932582426,0.03598783165216446,0.035848343932582426,0.03598783165216446,256000,0.0,0.0
1972-09-05,0.03598782001063228,0.03598782001063228,0.035708844661712646,0.035708844661712646,563200,0.0,0.0
1972-09-06,0.03598783165216446,0.03598783165216446,0.03598783165216446,0.03598783165216446,256000,0.0,0.0
1972-09-07,0.03598784455297522,0.03598784455297522,0.035848356783390045,0.035848356783390045,1177600,0.0,0.0
1972-09-08,0.035708861257515705,0.035708861257515705,0.03556937351822853,0.03556937351822853,665600,0.0,0.0
1972-09-11,0.035848356783390045,0.035848356783390045,0.035848356783390045,0.035848356783390045,921600,0.0,0.0
1972-09-12,0.035848356783390045,0.035848356783390045,0.035848356783390045,0.035848356783390045,614400,0.0,0.0
1972-09-13,0.035848356783390045,0.035848356783390045,0.035848356783390045,0.035848356783390045,153600,0.0,0.0
1972-09-14,0.03584835705667389,0.03612733259797096,0.03570886928602535,0.03612733259797096,1280000,0.0,0.0
1972-09-15,0.03598784455297522,0.03598784455297522,0.035848356783390045,0.035848356783390045,512000,0.0,0.0
1972-09-18,0.03598783165216446,0.03612731937174649,0.03598783165216446,0.03598783165216446,1075200,0.0,0.0
1972-09-19,0.03584833233617246,0.03584833233617246,0.03556935698725283,0.035708844661712646,3123200,0.0,0.0
1972-09-20,0.03542988374829292,0.03542988374829292,0.03542988374829292,0.03542988374829292,51200,0.0,0.0
1972-09-21,0.03515092210798729,0.03515092210798729,0.03431399539113045,0.03431399539113045,1433600,0.0,0.0
1972-09-22,0.034174485297142704,0.034174485297142704,0.03305858373641968,0.03305858373641968,870400,0.0,0.0
1972-09-25,0.03291911554077397,0.03291911554077397,0.03208218887448311,0.03208218887448311,972800,0.0,0.0
1972-09-26,0.032082198098236814,0.032082198098236814,0.03180322246259997,0.031942710280418396,716800,0.0,0.0
1972-09-27,0.03166373230383864,0.03166373230383864,0.031245268881320953,0.031245268881320953,665600,0.0,0.0
1972-09-28,0.031803213319052816,0.032361164429913394,0.031803213319052816,0.03208218887448311,1433600,0.0,0.0
1972-09-29,0.03236115554371617,0.03250064328312874,0.03236115554371617,0.03250064328312874,256000,0.0,0.0
1972-10-02,0.03277962951020139,0.03403501957654953,0.03277962951020139,0.03403501957654953,1638400,0.0,0.0
1972-10-03,0.03431399932671939,0.03459297493100166,0.03431399932671939,0.03459297493100166,512000,0.0,0.0
1972-10-04,0.03473244675181129,0.03556937317956578,0.03473244675181129,0.035290397703647614,1536000,0.0,0.0
1972-10-05,0.03508117821491589,0.03508117821491589,0.03431399539113045,0.03431399539113045,1382400,0.0,0.0
1972-10-06,0.03417449861259784,0.03417449861259784,0.032919108867645264,0.032919108867645264,9779200,0.0,0.0
1972-10-09,0.0331980739099284,0.0334770493209362,0.0331980739099284,0.0334770493209362,1280000,0.0,0.0
1972-10-10,0.0334770493209362,0.0334770493209362,0.0334770493209362,0.0334770493209362,0,0.0,0.0
1972-10-11,0.03347706250629979,0.033616550266742706,0.03319808698541396,0.033616550266742706,460800,0.0,0.0
1972-10-12,0.033477077174885,0.033477077174885,0.03333758935332298,0.03333758935332298,358400,0.0,0.0
1972-10-13,0.03333758935332298,0.03333758935332298,0.03333758935332298,0.03333758935332298,51200,0.0,0.0
1972-10-16,0.03319808198019159,0.03319808198019159,0.03250064328312874,0.03250064328312874,665600,0.0,0.0
1972-10-17,0.032500632956058165,0.03319807143151005,0.03222165756587741,0.03305858373641968,2457600,0.0,0.0
1972-10-18,0.03333756777890555,0.03570885921087791,0.03333756777890555,0.03542988374829292,7782400,0.0,0.0
1972-10-19,0.03542988577894136,0.035708861257515705,0.03542988577894136,0.03556937351822853,10598400,0.0,0.0
1972-10-20,0.035290397703647614,0.035290397703647614,0.035290397703647614,0.035290397703647614,51200,0.0,0.0
1972-10-23,0.03529039940368089,0.03529039940368089,0.035150911659002304,0.035150911659002304,460800,0.0,0.0
1972-10-24,0.035290397703647614,0.035290397703647614,0.035290397703647614,0.035290397703647614,102400,0.0,0.0
1972-10-25,0.03501143833742507,0.03501143833742507,0.03459297493100166,0.03459297493100166,1228800,0.0,0.0
1972-10-26,0.034871943295001984,0.034871943295001984,0.034871943295001984,0.034871943295001984,51200,0.0,0.0
1972-10-27,0.03501143679022789,0.03501143679022789,0.03501143679022789,0.03501143679022789,204800,0.0,0.0
1972-10-30,0.03501143106818199,0.035150918841362,0.03473245552182198,0.034871943295001984,1331200,0.0,0.0
1972-10-31,0.03501141761509023,0.03598783165216446,0.03501141761509023,0.03598783165216446,716800,0.0,0.0
1972-11-01,0.036406318595012026,0.037661708891391754,0.036406318595012026,0.037661708891391754,2252800,0.0,0.0
1972-11-02,0.03794066980481148,0.038359133074717486,0.03794066980481148,0.03794066980481148,716800,0.0,0.0
1972-11-03,0.037801194936037064,0.037801194936037064,0.037661707131845044,0.037801194936037064,1433600,0.0,0.0
1972-11-06,0.037801194936037064,0.037801194936037064,0.037801194936037064,0.037801194936037064,153600,0.0,0.0
1972-11-08,0.037940677500119174,0.0383591408548999,0.037940677500119174,0.03821965306997299,716800,0.0,0.0
1972-11-09,0.03821965306997299,0.03821965306997299,0.037940677500119174,0.03821965306997299,819200,0.0,0.0
1972-11-10,0.03821965306997299,0.03821965306997299,0.03821965306997299,0.03821965306997299,0,0.0,0.0
1972-11-13,0.03808014839887619,0.03808014839887619,0.037801172952730576,0.03808014839887619,409600,0.0,0.0
1972-11-14,0.03794068451280947,0.03794068451280947,0.037661708891391754,0.037661708891391754,153600,0.0,0.0
1972-11-15,0.03766169944660371,0.037801187222331875,0.037382723895147386,0.03752221167087555,563200,0.0,0.0
