Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-08-06,12.920260834046525,13.241309620136448,12.184197818140674,12.669686317443848,24197800,0.0,0
2009-08-07,12.646198296331349,13.123857049371681,12.552233570399002,12.86545181274414,2454300,0.0,0
2009-08-10,13.022058690524618,13.022058690524618,12.223351890954023,12.5052490234375,2421000,0.0,0
2009-08-11,12.513080097215054,12.528741382393212,12.137218214193423,12.270336151123047,2305400,0.0,0
2009-08-12,12.646197529942015,12.685350741326374,12.262505019629089,12.528740882873535,1451300,0.0,0
2009-08-13,12.528738731948472,13.092531437211017,12.528738731948472,12.959413528442383,1150600,0.0,0
2009-08-14,12.920260764426247,13.31178381789371,12.724499237692518,12.998565673828125,637800,0.0,0
2009-08-17,12.740160089497417,12.818464996263858,12.68534710282347,12.701006889343262,254400,0.0,0
2009-08-18,12.904599840262808,13.46839400869479,12.802804500708124,13.366597175598145,1446700,0.0,0
2009-08-19,13.186498613221639,14.047849763658817,13.155176047167632,14.008696556091309,2070800,0.0,0
2009-08-20,14.055676707392104,14.055676707392104,13.538866451801141,13.90689754486084,1882100,0.0,0
2009-08-21,13.930389884529685,14.07133691832856,13.765949438118287,13.953880310058594,863600,0.0,0
2009-08-24,13.718968432703695,13.977373593538713,13.546697329785717,13.703307151794434,1021600,0.0,0
2009-08-25,13.820765192408196,14.016526743273872,13.742460273353505,13.977375030517578,530800,0.0,0
2009-08-26,13.852087757446915,13.977375030517578,13.429242090676848,13.977375030517578,708600,0.0,0
2009-08-27,13.977375562202978,14.259271190563945,13.742460796102982,14.22011947631836,1161100,0.0,0
2009-08-28,14.173140445259387,14.877881921793746,14.094835504857233,14.46286678314209,1295000,0.0,0
2009-08-31,14.368893783457192,14.408045484364097,13.946048244662682,14.251437187194824,1004800,0.0,0
2009-09-01,14.290593213194237,14.439372410043939,13.264803104849891,13.977375030517578,1383500,0.0,0
2009-09-02,13.906900034361486,14.290592475013518,13.687646571042313,13.844256401062012,1293400,0.0,0
2009-09-03,14.071340788523376,14.071340788523376,13.31178645216337,13.66415786743164,3657700,0.0,0
2009-09-04,13.899066905407429,14.094828411117392,13.695474760244055,13.90689754486084,1158600,0.0,0
2009-09-08,13.906901905946631,14.040019831315723,13.664157980935546,13.859919548034668,574900,0.0,0
2009-09-09,13.977374403478425,13.977374403478425,13.484054481044177,13.515377044677734,551200,0.0,0
2009-09-10,13.319614867376318,13.67198473019694,13.27263251770863,13.350935935974121,415200,0.0,0
2009-09-11,13.31178637558657,13.570191580782739,12.951585814088606,13.217820167541504,620300,0.0,0
2009-09-14,13.029892897265901,13.233485160478509,12.771487619638865,13.037723541259766,1614500,0.0,0
2009-09-15,13.507546031160615,13.58585094454241,13.022056763027088,13.452733039855957,1986900,0.0,0
2009-09-16,13.625000723860524,13.89906713509182,13.397918150126104,13.765949249267578,2021100,0.0,0
2009-09-17,13.828594614996279,14.016525508040502,12.94375314022032,13.029887199401855,1446400,0.0,0
2009-09-18,12.975072805418252,13.327444125223224,12.669685323948487,12.685346603393555,899900,0.0,0
2009-09-21,12.747992073227373,13.022057035484861,12.426942519061562,13.006397247314453,553000,0.0,0
2009-09-22,13.280459505869446,13.601509741445255,13.170833543284655,13.507543563842773,1114100,0.0,0
2009-09-23,13.797277834712338,13.93039577868696,13.546701739227656,13.625006675720215,530300,0.0,0
2009-09-24,13.570192106453481,13.977376534518253,13.11602531931732,13.695479393005371,778800,0.0,0
2009-09-25,13.687651258793336,13.687651258793336,13.390094272098933,13.41358470916748,468500,0.0,0
2009-09-28,13.562359366392569,13.977374372361028,13.335276754722983,13.820764541625977,233600,0.0,0
2009-09-29,13.742463401799027,13.969547569398697,13.272636767599957,13.335280418395996,356700,0.0,0
2009-09-30,13.31178418556547,13.570189348249475,13.280461623522822,13.366597175598145,512600,0.0,0
2009-10-01,13.311786724970023,13.382261009467951,12.693179448497608,12.771484375,660500,0.0,0
2009-10-02,12.685348200736653,12.810635464989787,12.45043346010553,12.599212646484375,629600,0.0,0
2009-10-05,12.607043244357984,12.943753325972487,12.528738331080334,12.912430763244629,188900,0.0,0
2009-10-06,13.108192342091927,13.468394346918105,12.873279095040681,12.896769523620605,469400,0.0,0
2009-10-07,12.975073928282823,13.006396489883619,12.466094250605442,12.630533218383789,291700,0.0,0
2009-10-08,12.614872593247325,12.669685578866105,12.481753955598581,12.536567687988281,557300,0.0,0
2009-10-09,12.513077825237549,12.881110492389416,12.48175600733946,12.72450065612793,870500,0.0,0
2009-10-12,12.701009077743121,12.881110842400258,12.560062013528418,12.794975280761719,1288800,0.0,0
2009-10-13,12.677521171424939,13.053383071254673,12.646198599667914,12.943757057189941,557300,0.0,0
2009-10-14,13.186496693496172,13.311783952388236,12.951583456459037,13.202157974243164,695500,0.0,0
2009-10-15,13.6250017297947,14.055677977395511,13.390088499133821,13.437070846557617,2092000,0.0,0
2009-10-16,13.491888297434421,13.491888297434421,12.693180659297521,12.86545181274414,1263800,0.0,0
2009-10-19,12.888937728472158,13.029886261495175,12.575719595944268,12.716668128967285,2142900,0.0,0
2009-10-20,12.794977828428927,13.100365435347785,12.74016482139656,12.943757057189941,489000,0.0,0
2009-10-21,12.818466062145044,13.241310204177168,12.614873885039948,12.912430763244629,233800,0.0,0
2009-10-22,12.78714231445504,12.78714231445504,12.223348932706292,12.747990608215332,983400,0.0,0
2009-10-23,12.630535716635181,12.84978921058207,12.466096716331693,12.567892074584961,1134100,0.0,0
2009-10-26,12.458264914553896,12.622705393090683,12.379960742666572,12.403451919555664,162400,0.0,0
